idHidreletrica;AttVetor;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;
92;potencia_maxima_media;187.169000625610;187.169000625797;187.169000625797;187.169000625610;187.169000625423;187.169000625610;187.169000625797;187.169000625423;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625423;187.169000625610;187.169000625797;187.169000625610;187.169000625610;187.169000625610;187.169000625423;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;187.169000625610;
92;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
92;potencia_disponivel_maxima_media;177.623381593704;177.623381593882;177.623381593882;177.623381593704;177.623381593526;175.938860588074;176.500367590127;176.500367589774;176.500367589951;176.500367589951;176.500367589951;176.500367589951;176.500367589951;176.500367589951;176.500367589951;176.500367589951;176.500367589774;175.190184585571;175.190184585746;175.190184585571;175.190184585571;175.190184585571;175.190184585396;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;175.190184585571;
92;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
92;vazao_turbinada_disponivel_maxima_media;667.234513111634;617.928243051362;617.928243051362;617.928243050744;617.928243050126;612.068017352686;614.021425919320;614.021425918092;614.021425918706;614.021425918706;614.021425918706;614.021425918706;614.021425918706;614.021425918706;614.021425918706;614.021425918706;614.021425918092;609.463472597994;609.463472598604;609.463472597994;609.463472597994;609.463472597994;609.463472597385;609.463472597994;609.463472597994;596.408664979611;596.408664979612;596.408664979611;596.408664979611;609.463472597994;609.463472597994;609.463472597994;609.463472597994;609.463472597994;609.463472597994;609.463472597994;609.463472597994;596.408664979611;596.408664979612;596.408664979611;596.408664979611;609.463472597994;609.463472597994;609.463472597994;609.463472597994;609.463472597994;609.463472597994;609.463472597994;609.463472597994;596.408664979611;596.408664979612;596.408664979611;596.408664979611;609.463472597994;609.463472597994;609.463472597994;609.463472597994;609.463472597994;609.463472597994;609.463472597994;
92;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
92;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
93;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
93;potencia_maxima_media;380.029991149902;380.029991150282;380.029991150282;380.029991149902;380.029991149522;380.029991149902;380.029991150282;380.029991149522;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149522;380.029991149902;380.029991150282;380.029991149902;380.029991149902;380.029991149902;380.029991149522;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;380.029991149902;
93;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
93;potencia_disponivel_maxima_media;351.147711822510;351.147711822861;351.147711822861;351.147711822510;351.147711822159;349.627591857910;350.767681831711;350.767681831009;350.767681831360;350.767681831360;350.767681831360;350.767681831360;350.767681831360;350.767681831360;350.767681831360;350.767681831360;350.767681831009;353.807921760559;353.807921760913;353.807921760559;353.807921760559;353.807921760559;353.807921760205;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;353.807921760559;
93;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
93;vazao_turbinada_disponivel_maxima_media;132.905301819646;132.905301819779;132.905301819779;132.905301819646;132.905301819513;132.329954192721;132.761464913048;132.761464912782;132.761464912915;132.761464912915;132.761464912915;132.761464912915;132.761464912915;132.761464912915;132.761464912915;132.761464912915;132.761464912782;133.912160166764;133.912160166898;133.912160166764;133.912160166764;133.912160166764;133.912160166630;133.912160166764;133.912160166764;130.006749931641;130.006749931641;130.006749931641;130.006749931641;133.912160166764;133.912160166764;133.912160166764;133.912160166764;133.912160166764;133.912160166764;133.912160166764;133.912160166764;130.006749931641;130.006749931641;130.006749931641;130.006749931641;133.912160166764;133.912160166764;133.912160166764;133.912160166764;133.912160166764;133.912160166764;133.912160166764;133.912160166764;130.006749931641;130.006749931641;130.006749931641;130.006749931641;133.912160166764;133.912160166764;133.912160166764;133.912160166764;133.912160166764;133.912160166764;133.912160166764;
93;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
93;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
94;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
94;potencia_maxima_media;99.900001525879;99.900001525979;99.900001525979;99.900001525879;99.900001525779;99.900001525879;99.900001525979;99.900001525779;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525779;99.900001525879;99.900001525979;99.900001525879;99.900001525879;99.900001525879;99.900001525779;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;99.900001525879;
94;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
94;potencia_disponivel_maxima_media;97.802101493835;97.802101493933;97.802101493933;97.802101493835;97.802101493737;96.903001480103;97.702201492408;97.702201492212;97.702201492310;97.702201492310;97.702201492310;97.702201492310;97.702201492310;97.702201492310;97.702201492310;97.702201492310;97.702201492212;96.603301475525;96.603301475622;96.603301475525;96.603301475525;96.603301475525;96.603301475428;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;96.603301475525;
94;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
94;vazao_turbinada_disponivel_maxima_media;307.893510108619;307.893510108926;307.893510108926;307.893510108618;307.893510108310;305.063028401798;307.579012141502;307.579012140886;307.579012141194;307.579012141194;307.579012141194;307.579012141194;307.579012141194;307.579012141194;307.579012141194;307.579012141194;307.579012140886;304.119534499524;304.119534499828;304.119534499524;304.119534499524;304.119534499524;304.119534499220;304.119534499524;304.119534499524;294.086328102287;294.086328102287;294.086328102287;294.086328102287;304.119534499524;304.119534499524;304.119534499524;304.119534499524;304.119534499524;304.119534499524;304.119534499524;304.119534499524;294.086328102287;294.086328102287;294.086328102287;294.086328102287;304.119534499524;304.119534499524;304.119534499524;304.119534499524;304.119534499524;304.119534499524;304.119534499524;304.119534499524;294.086328102287;294.086328102287;294.086328102287;294.086328102287;304.119534499524;304.119534499524;304.119534499524;304.119534499524;304.119534499524;304.119534499524;304.119534499524;
94;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
94;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
95;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
95;potencia_maxima_media;102;102.000000000102;102.000000000102;102;101.999999999898;102;102.000000000102;101.999999999898;102;102;102;102;102;102;102;102;101.999999999898;102;102.000000000102;102;102;102;101.999999999898;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;
95;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
95;potencia_disponivel_maxima_media;98.226000000000;98.226000000098;98.226000000098;98.226000000000;98.225999999902;97.920000000000;97.920000000098;97.919999999902;97.920000000000;97.920000000000;97.920000000000;97.920000000000;97.920000000000;97.920000000000;97.920000000000;97.920000000000;97.919999999902;98.226000000000;98.226000000098;98.226000000000;98.226000000000;98.226000000000;98.225999999902;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;98.226000000000;
95;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
95;vazao_turbinada_disponivel_maxima_media;125.459842354304;127.051587445709;127.051587445709;127.051587445582;127.051587445455;126.655788107745;126.655788107873;126.655788107619;126.655788107745;126.655788107745;126.655788107746;126.655788107746;126.655788107746;126.655788107745;126.655788107745;126.655788107745;126.655788107619;127.051587445582;127.051587445709;127.051587445582;127.051587445582;127.051587445582;127.051587445455;127.051587445582;127.051587445582;122.481335175731;122.481335175731;122.481335175731;122.481335175731;127.051587445582;127.051587445582;127.051587445582;127.051587445582;127.051587445582;127.051587445582;127.051587445582;127.051587445582;122.481335175731;122.481335175731;122.481335175731;122.481335175731;127.051587445582;127.051587445582;127.051587445582;127.051587445582;127.051587445582;127.051587445582;127.051587445582;127.051587445582;122.481335175731;122.481335175731;122.481335175731;122.481335175731;127.051587445582;127.051587445582;127.051587445582;127.051587445582;127.051587445582;127.051587445582;127.051587445582;
95;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
95;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
96;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
96;potencia_maxima_media;112;112.000000000112;112.000000000112;112;111.999999999888;112;112.000000000112;111.999999999888;112;112;112;112;112;112;112;112;111.999999999888;112;112.000000000112;112;112;112;111.999999999888;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112.000000000000;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;
96;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
96;potencia_disponivel_maxima_media;109.424000000000;109.424000000109;109.424000000109;109.424000000000;109.423999999891;107.856000000000;108.416000000108;108.415999999892;108.416000000000;108.416000000000;108.416000000000;108.416000000000;108.416000000000;108.416000000000;108.416000000000;108.416000000000;108.415999999892;107.968000000000;107.968000000108;107.968000000000;107.968000000000;107.968000000000;107.967999999892;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;107.968000000000;
96;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
96;vazao_turbinada_disponivel_maxima_media;241.779406355615;237.943915551615;238.562011562040;240.257102515487;239.521930019615;237.193582801262;238.425117499326;237.194720004448;236.364408589379;235.786194958541;235.900629409759;236.954267034194;236.364408589379;237.558076326718;237.194720004685;237.803259611042;237.194720004448;236.820601513476;231.596909451498;230.971660197724;231.525930149900;236.159957423682;238.108975574509;238.473804971189;239.092712832634;237.444687200487;238.299170795621;238.275699239727;237.444687200487;236.820601513476;231.596909451266;230.971660197724;231.525930149900;236.159957423682;238.108975574747;238.473804971189;239.092712832634;237.444687200487;238.299170795621;238.275699239727;237.444687200487;236.820601513476;231.596909451266;230.971660197724;231.525930149900;236.159957423682;238.108975574747;238.473804971189;239.092712832634;237.444687200487;238.299170795621;238.275699239727;237.444687200487;236.820601513476;231.596909451266;230.971660197724;231.525930149900;236.159957423682;238.108975574747;238.473804971189;
96;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
96;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
97;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
97;potencia_maxima_media;140.100002288818;140.100002288958;140.100002288958;140.100002288818;140.100002288678;140.100002288818;140.100002288958;140.100002288678;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288678;140.100002288818;140.100002288958;140.100002288818;140.100002288818;140.100002288818;140.100002288678;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;140.100002288818;
97;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
97;potencia_disponivel_maxima_media;137.438102245331;137.438102245468;137.438102245468;137.438102245331;137.438102245194;137.438102245331;137.438102245468;137.438102245194;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245194;137.438102245331;137.438102245468;137.438102245331;137.438102245331;137.438102245331;137.438102245194;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;137.438102245331;
