idTermeletrica;AttMatriz;Iteradores;1;2;3
16;potencia_disponivel_maxima;01/2021;0;0;0
17;custo_de_operacao;01/2021;0;0;0
17;potencia_util;01/2021;0;0;0
17;potencia_minima;01/2021;0;0;0
17;potencia_disponivel_minima;01/2021;0;0;0
17;potencia_disponivel_maxima;01/2021;0;0;0
18;custo_de_operacao;01/2021;0;0;0
18;potencia_util;01/2021;0;0;0
18;potencia_minima;01/2021;0;0;0
18;potencia_disponivel_minima;01/2021;0;0;0
18;potencia_disponivel_maxima;01/2021;0;0;0
19;custo_de_operacao;01/2021;0;0;0
19;potencia_util;01/2021;0;0;0
19;potencia_minima;01/2021;0;0;0
19;potencia_disponivel_minima;01/2021;0;0;0
19;potencia_disponivel_maxima;01/2021;0;0;0
28;custo_de_operacao;01/2021;0;0;0
28;potencia_util;01/2021;0;0;0
28;potencia_minima;01/2021;0;0;0
28;potencia_disponivel_minima;01/2021;0;0;0
28;potencia_disponivel_maxima;01/2021;0;0;0
50;custo_de_operacao;01/2021;0;0;0
50;potencia_util;01/2021;0;0;0
50;potencia_minima;01/2021;0;0;0
50;potencia_disponivel_minima;01/2021;0;0;0
50;potencia_disponivel_maxima;01/2021;0;0;0
51;custo_de_operacao;01/2021;0;0;0
51;potencia_util;01/2021;0;0;0
51;potencia_minima;01/2021;0;0;0
51;potencia_disponivel_minima;01/2021;0;0;0
51;potencia_disponivel_maxima;01/2021;0;0;0
98;custo_de_operacao;01/2021;0;0;0
98;potencia_util;01/2021;0;0;0
98;potencia_minima;01/2021;0;0;0
98;potencia_disponivel_minima;01/2021;0;0;0
98;potencia_disponivel_maxima;01/2021;0;0;0
99;custo_de_operacao;01/2021;0;0;0
99;potencia_util;01/2021;0;0;0
99;potencia_minima;01/2021;0;0;0
99;potencia_disponivel_minima;01/2021;0;0;0
99;potencia_disponivel_maxima;01/2021;0;0;0
100;custo_de_operacao;01/2021;0;0;0
100;potencia_util;01/2021;0;0;0
100;potencia_minima;01/2021;0;0;0
100;potencia_disponivel_minima;01/2021;0;0;0
100;potencia_disponivel_maxima;01/2021;0;0;0
103;custo_de_operacao;01/2021;0;0;0
103;potencia_util;01/2021;0;0;0
103;potencia_minima;01/2021;0;0;0
103;potencia_disponivel_minima;01/2021;0;0;0
103;potencia_disponivel_maxima;01/2021;0;0;0
104;custo_de_operacao;01/2021;0;0;0
104;potencia_util;01/2021;0;0;0
104;potencia_minima;01/2021;0;0;0
104;potencia_disponivel_minima;01/2021;0;0;0
104;potencia_disponivel_maxima;01/2021;0;0;0
105;custo_de_operacao;01/2021;0;0;0
105;potencia_util;01/2021;0;0;0
105;potencia_minima;01/2021;0;0;0
105;potencia_disponivel_minima;01/2021;0;0;0
105;potencia_disponivel_maxima;01/2021;0;0;0
106;custo_de_operacao;01/2021;0;0;0
106;potencia_util;01/2021;0;0;0
106;potencia_minima;01/2021;0;0;0
106;potencia_disponivel_minima;01/2021;0;0;0
106;potencia_disponivel_maxima;01/2021;0;0;0
107;custo_de_operacao;01/2021;0;0;0
107;potencia_util;01/2021;0;0;0
107;potencia_minima;01/2021;0;0;0
107;potencia_disponivel_minima;01/2021;0;0;0
107;potencia_disponivel_maxima;01/2021;0;0;0
108;custo_de_operacao;01/2021;0;0;0
108;potencia_util;01/2021;0;0;0
108;potencia_minima;01/2021;0;0;0
108;potencia_disponivel_minima;01/2021;0;0;0
108;potencia_disponivel_maxima;01/2021;0;0;0
125;custo_de_operacao;01/2021;0;0;0
125;potencia_util;01/2021;0;0;0
125;potencia_minima;01/2021;0;0;0
125;potencia_disponivel_minima;01/2021;0;0;0
125;potencia_disponivel_maxima;01/2021;0;0;0
126;custo_de_operacao;01/2021;0;0;0
126;potencia_util;01/2021;0;0;0
126;potencia_minima;01/2021;0;0;0
126;potencia_disponivel_minima;01/2021;0;0;0
126;potencia_disponivel_maxima;01/2021;0;0;0
127;custo_de_operacao;01/2021;0;0;0
127;potencia_util;01/2021;0;0;0
127;potencia_minima;01/2021;0;0;0
127;potencia_disponivel_minima;01/2021;0;0;0
127;potencia_disponivel_maxima;01/2021;0;0;0
128;custo_de_operacao;01/2021;0;0;0
128;potencia_util;01/2021;0;0;0
128;potencia_minima;01/2021;0;0;0
128;potencia_disponivel_minima;01/2021;0;0;0
128;potencia_disponivel_maxima;01/2021;0;0;0
129;custo_de_operacao;01/2021;0;0;0
129;potencia_util;01/2021;0;0;0
129;potencia_minima;01/2021;0;0;0
129;potencia_disponivel_minima;01/2021;0;0;0
129;potencia_disponivel_maxima;01/2021;0;0;0
130;custo_de_operacao;01/2021;0;0;0
130;potencia_util;01/2021;0;0;0
130;potencia_minima;01/2021;0;0;0
130;potencia_disponivel_minima;01/2021;0;0;0
130;potencia_disponivel_maxima;01/2021;0;0;0
131;custo_de_operacao;01/2021;0;0;0
131;potencia_util;01/2021;0;0;0
131;potencia_minima;01/2021;0;0;0
131;potencia_disponivel_minima;01/2021;0;0;0
131;potencia_disponivel_maxima;01/2021;0;0;0
132;custo_de_operacao;01/2021;0;0;0
132;potencia_util;01/2021;0;0;0
132;potencia_minima;01/2021;0;0;0
132;potencia_disponivel_minima;01/2021;0;0;0
132;potencia_disponivel_maxima;01/2021;0;0;0
133;custo_de_operacao;01/2021;0;0;0
133;potencia_util;01/2021;0;0;0
133;potencia_minima;01/2021;0;0;0
133;potencia_disponivel_minima;01/2021;0;0;0
133;potencia_disponivel_maxima;01/2021;0;0;0
1;potencia_disponivel_maxima;02/2021;169.300000000000;169.300000000000;169.300000000000
1;custo_de_operacao;02/2021;0;0;0
1;potencia_util;02/2021;0;0;0
1;potencia_minima;02/2021;169.300000000000;169.300000000000;169.300000000000
1;potencia_disponivel_minima;02/2021;169.300000000000;169.300000000000;169.300000000000
2;potencia_minima;02/2021;1220;1220;1220
2;potencia_disponivel_minima;02/2021;1220;1220;1220
2;potencia_disponivel_maxima;02/2021;1220;1220;1220
2;potencia_util;02/2021;0;0;0
2;custo_de_operacao;02/2021;20.120000000000;20.120000000000;20.120000000000
3;potencia_disponivel_maxima;02/2021;640;640;640
3;potencia_disponivel_minima;02/2021;640;640;640
3;potencia_minima;02/2021;640;640;640
3;potencia_util;02/2021;0;0;0
3;custo_de_operacao;02/2021;31.170000000000;31.170000000000;31.170000000000
4;potencia_minima;02/2021;400;400;400
4;potencia_disponivel_minima;02/2021;400;400;400
4;potencia_disponivel_maxima;02/2021;400;400;400
4;custo_de_operacao;02/2021;81.960000000000;81.960000000000;81.960000000000
4;potencia_util;02/2021;0;0;0
5;potencia_disponivel_maxima;02/2021;100;100;100
5;custo_de_operacao;02/2021;93.020000000000;93.020000000000;93.020000000000
5;potencia_util;02/2021;0;0;0
5;potencia_minima;02/2021;100;100;100
5;potencia_disponivel_minima;02/2021;100;100;100
6;potencia_disponivel_maxima;02/2021;433.900000000000;433.900000000000;433.900000000000
6;potencia_disponivel_minima;02/2021;0;0;0
6;potencia_minima;02/2021;0;0;0
6;potencia_util;02/2021;433.900000000000;433.900000000000;433.900000000000
6;custo_de_operacao;02/2021;159.730000000000;159.730000000000;159.730000000000
7;potencia_util;02/2021;200;200;200
7;potencia_disponivel_maxima;02/2021;200;200;200
7;potencia_disponivel_minima;02/2021;0;0;0
7;potencia_minima;02/2021;0;0;0
7;custo_de_operacao;02/2021;177.880000000000;177.880000000000;177.880000000000
8;custo_de_operacao;02/2021;193.820000000000;193.820000000000;193.820000000000
8;potencia_util;02/2021;0;0;0
8;potencia_minima;02/2021;218.700000000000;218.700000000000;218.700000000000
8;potencia_disponivel_minima;02/2021;218.700000000000;218.700000000000;218.700000000000
8;potencia_disponivel_maxima;02/2021;218.700000000000;218.700000000000;218.700000000000
11;potencia_disponivel_maxima;02/2021;84.800000000000;84.800000000000;84.800000000000
11;potencia_disponivel_minima;02/2021;0;0;0
11;potencia_minima;02/2021;0;0;0
11;potencia_util;02/2021;84.800000000000;84.800000000000;84.800000000000
11;custo_de_operacao;02/2021;283.740000000000;283.740000000000;283.740000000000
12;potencia_util;02/2021;0;0;0
12;custo_de_operacao;02/2021;310.410000000000;310.410000000000;310.410000000000
12;potencia_disponivel_maxima;02/2021;0;0;0
12;potencia_minima;02/2021;0;0;0
12;potencia_disponivel_minima;02/2021;0;0;0
14;custo_de_operacao;02/2021;604.490000000000;604.490000000000;604.490000000000
14;potencia_util;02/2021;222;222;222
14;potencia_minima;02/2021;0;0;0
14;potencia_disponivel_minima;02/2021;0;0;0
14;potencia_disponivel_maxima;02/2021;222;222;222
20;potencia_util;02/2021;126;126;126
20;potencia_minima;02/2021;0;0;0
20;potencia_disponivel_minima;02/2021;0;0;0
20;potencia_disponivel_maxima;02/2021;126;126;126
20;custo_de_operacao;02/2021;437.660000000000;437.660000000000;437.660000000000
21;potencia_minima;02/2021;0;0;0
21;potencia_util;02/2021;0;0;0
21;custo_de_operacao;02/2021;470.340000000000;470.340000000000;470.340000000000
21;potencia_disponivel_minima;02/2021;0;0;0
21;potencia_disponivel_maxima;02/2021;0;0;0
22;potencia_disponivel_maxima;02/2021;482;482;482
22;potencia_disponivel_minima;02/2021;0;0;0
22;potencia_minima;02/2021;0;0;0
22;potencia_util;02/2021;482;482;482
22;custo_de_operacao;02/2021;487.650000000000;487.650000000000;487.650000000000
23;custo_de_operacao;02/2021;548.040000000000;548.040000000000;548.040000000000
23;potencia_disponivel_maxima;02/2021;563.600000000000;563.600000000000;563.600000000000
23;potencia_disponivel_minima;02/2021;0;0;0
23;potencia_minima;02/2021;0;0;0
23;potencia_util;02/2021;563.600000000000;563.600000000000;563.600000000000
24;potencia_minima;02/2021;0;0;0
24;potencia_disponivel_minima;02/2021;0;0;0
24;potencia_disponivel_maxima;02/2021;879.500000000000;879.500000000000;879.500000000000
24;potencia_util;02/2021;879.500000000000;879.500000000000;879.500000000000
24;custo_de_operacao;02/2021;612.390000000000;612.390000000000;612.390000000000
25;potencia_disponivel_maxima;02/2021;174.600000000000;174.600000000000;174.600000000000
25;potencia_util;02/2021;174.600000000000;174.600000000000;174.600000000000
25;potencia_minima;02/2021;0;0;0
25;potencia_disponivel_minima;02/2021;0;0;0
25;custo_de_operacao;02/2021;717.440000000000;717.440000000000;717.440000000000
26;potencia_disponivel_maxima;02/2021;0;0;0
26;custo_de_operacao;02/2021;910.860000000000;910.860000000000;910.860000000000
26;potencia_util;02/2021;0;0;0
26;potencia_disponivel_minima;02/2021;0;0;0
26;potencia_minima;02/2021;0;0;0
27;potencia_disponivel_maxima;02/2021;110.800000000000;110.800000000000;110.800000000000
27;potencia_minima;02/2021;0;0;0
27;potencia_util;02/2021;110.800000000000;110.800000000000;110.800000000000
27;custo_de_operacao;02/2021;761.080000000000;761.080000000000;761.080000000000
27;potencia_disponivel_minima;02/2021;0;0;0
29;potencia_disponivel_minima;02/2021;0;0;0
29;potencia_minima;02/2021;0;0;0
29;potencia_util;02/2021;0;0;0
29;potencia_disponivel_maxima;02/2021;0;0;0
29;custo_de_operacao;02/2021;978.100000000000;978.100000000000;978.100000000000
30;potencia_minima;02/2021;0;0;0
30;custo_de_operacao;02/2021;1178.850000000000;1178.850000000000;1178.850000000000
30;potencia_disponivel_minima;02/2021;0;0;0
30;potencia_disponivel_maxima;02/2021;0;0;0
30;potencia_util;02/2021;0;0;0
31;custo_de_operacao;02/2021;1236.050000000000;1236.050000000000;1236.050000000000
31;potencia_disponivel_maxima;02/2021;135.800000000000;135.800000000000;135.800000000000
31;potencia_disponivel_minima;02/2021;0;0;0
31;potencia_minima;02/2021;0;0;0
31;potencia_util;02/2021;135.800000000000;135.800000000000;135.800000000000
32;potencia_disponivel_maxima;02/2021;53.500000000000;53.500000000000;53.500000000000
32;potencia_util;02/2021;53.500000000000;53.500000000000;53.500000000000
32;potencia_disponivel_minima;02/2021;0;0;0
32;potencia_minima;02/2021;0;0;0
32;custo_de_operacao;02/2021;1695.490000000000;1695.490000000000;1695.490000000000
33;potencia_disponivel_maxima;02/2021;345;345;345
33;custo_de_operacao;02/2021;69.750000000000;69.750000000000;69.750000000000
33;potencia_util;02/2021;175;175;175
33;potencia_minima;02/2021;170;170;170
33;potencia_disponivel_minima;02/2021;170;170;170
34;potencia_util;02/2021;0;0;0
34;potencia_minima;02/2021;7;7;7
34;potencia_disponivel_minima;02/2021;7;7;7
34;custo_de_operacao;02/2021;87.750000000000;87.750000000000;87.750000000000
34;potencia_disponivel_maxima;02/2021;7;7;7
35;potencia_util;02/2021;0;0;0
35;custo_de_operacao;02/2021;87.060000000000;87.060000000000;87.060000000000
35;potencia_disponivel_maxima;02/2021;350;350;350
35;potencia_minima;02/2021;350;350;350
35;potencia_disponivel_minima;02/2021;350;350;350
36;custo_de_operacao;02/2021;206.840000000000;206.840000000000;206.840000000000
36;potencia_util;02/2021;363;363;363
36;potencia_minima;02/2021;0;0;0
36;potencia_disponivel_maxima;02/2021;363;363;363
36;potencia_disponivel_minima;02/2021;0;0;0
37;potencia_disponivel_maxima;02/2021;262;262;262
37;custo_de_operacao;02/2021;244.140000000000;244.140000000000;244.140000000000
37;potencia_util;02/2021;262;262;262
37;potencia_minima;02/2021;0;0;0
37;potencia_disponivel_minima;02/2021;0;0;0
38;potencia_disponivel_maxima;02/2021;132;132;132
38;potencia_disponivel_minima;02/2021;0;0;0
38;potencia_minima;02/2021;0;0;0
38;potencia_util;02/2021;132;132;132
38;custo_de_operacao;02/2021;245.210000000000;245.210000000000;245.210000000000
39;potencia_disponivel_minima;02/2021;0;0;0
39;potencia_disponivel_maxima;02/2021;100;100;100
39;potencia_minima;02/2021;0;0;0
39;potencia_util;02/2021;100;100;100
39;custo_de_operacao;02/2021;270.480000000000;270.480000000000;270.480000000000
40;potencia_util;02/2021;1;1;1
40;potencia_minima;02/2021;2;2;2
40;potencia_disponivel_minima;02/2021;2;2;2
40;potencia_disponivel_maxima;02/2021;3;3;3
40;custo_de_operacao;02/2021;311.700000000000;311.700000000000;311.700000000000
41;potencia_disponivel_maxima;02/2021;0;0;0
41;custo_de_operacao;02/2021;475.680000000000;475.680000000000;475.680000000000
41;potencia_util;02/2021;0;0;0
41;potencia_minima;02/2021;0;0;0
41;potencia_disponivel_minima;02/2021;0;0;0
42;potencia_util;02/2021;0;0;0
42;potencia_minima;02/2021;0;0;0
42;potencia_disponivel_minima;02/2021;0;0;0
42;potencia_disponivel_maxima;02/2021;0;0;0
42;custo_de_operacao;02/2021;606.280000000000;606.280000000000;606.280000000000
43;custo_de_operacao;02/2021;468.390000000000;468.390000000000;468.390000000000
43;potencia_minima;02/2021;0;0;0
43;potencia_disponivel_minima;02/2021;0;0;0
43;potencia_disponivel_maxima;02/2021;480;480;480
43;potencia_util;02/2021;480;480;480
44;potencia_minima;02/2021;0;0;0
44;potencia_util;02/2021;190.300000000000;190.300000000000;190.300000000000
44;custo_de_operacao;02/2021;698.140000000000;698.140000000000;698.140000000000
44;potencia_disponivel_maxima;02/2021;190.300000000000;190.300000000000;190.300000000000
44;potencia_disponivel_minima;02/2021;0;0;0
45;potencia_disponivel_minima;02/2021;372;372;372
45;potencia_util;02/2021;160.700000000000;160.700000000000;160.700000000000
45;custo_de_operacao;02/2021;152.940000000000;152.940000000000;152.940000000000
45;potencia_disponivel_maxima;02/2021;532.700000000000;532.700000000000;532.700000000000
45;potencia_minima;02/2021;372;372;372
46;potencia_disponivel_maxima;02/2021;720;720;720
46;potencia_minima;02/2021;0;0;0
46;potencia_util;02/2021;720;720;720
46;custo_de_operacao;02/2021;201.850000000000;201.850000000000;201.850000000000
46;potencia_disponivel_minima;02/2021;0;0;0
47;potencia_disponivel_maxima;02/2021;365;365;365
47;potencia_disponivel_minima;02/2021;0;0;0
47;potencia_minima;02/2021;0;0;0
47;potencia_util;02/2021;365;365;365
47;custo_de_operacao;02/2021;211.150000000000;211.150000000000;211.150000000000
48;custo_de_operacao;02/2021;165.610000000000;165.610000000000;165.610000000000
48;potencia_util;02/2021;28;28;28
48;potencia_disponivel_minima;02/2021;0;0;0
48;potencia_disponivel_maxima;02/2021;28;28;28
48;potencia_minima;02/2021;0;0;0
49;potencia_minima;02/2021;0;0;0
49;potencia_disponivel_maxima;02/2021;326.600000000000;326.600000000000;326.600000000000
49;custo_de_operacao;02/2021;223.720000000000;223.720000000000;223.720000000000
49;potencia_util;02/2021;326.600000000000;326.600000000000;326.600000000000
49;potencia_disponivel_minima;02/2021;0;0;0
52;custo_de_operacao;02/2021;345.020000000000;345.020000000000;345.020000000000
52;potencia_util;02/2021;20;20;20
52;potencia_minima;02/2021;0;0;0
52;potencia_disponivel_minima;02/2021;0;0;0
52;potencia_disponivel_maxima;02/2021;20;20;20
53;potencia_disponivel_maxima;02/2021;186.400000000000;186.400000000000;186.400000000000
53;potencia_disponivel_minima;02/2021;0;0;0
53;potencia_minima;02/2021;0;0;0
53;potencia_util;02/2021;186.400000000000;186.400000000000;186.400000000000
53;custo_de_operacao;02/2021;371.450000000000;371.450000000000;371.450000000000
54;custo_de_operacao;02/2021;666.270000000000;666.270000000000;666.270000000000
54;potencia_util;02/2021;0;0;0
54;potencia_minima;02/2021;0;0;0
54;potencia_disponivel_minima;02/2021;0;0;0
54;potencia_disponivel_maxima;02/2021;0;0;0
55;potencia_util;02/2021;181.200000000000;181.200000000000;181.200000000000
55;potencia_minima;02/2021;0;0;0
55;potencia_disponivel_minima;02/2021;0;0;0
55;potencia_disponivel_maxima;02/2021;181.200000000000;181.200000000000;181.200000000000
55;custo_de_operacao;02/2021;649.950000000000;649.950000000000;649.950000000000
56;potencia_disponivel_maxima;02/2021;0;0;0
56;potencia_minima;02/2021;0;0;0
56;potencia_util;02/2021;0;0;0
56;custo_de_operacao;02/2021;510.120000000000;510.120000000000;510.120000000000
56;potencia_disponivel_minima;02/2021;0;0;0
57;custo_de_operacao;02/2021;612.970000000000;612.970000000000;612.970000000000
57;potencia_util;02/2021;164;164;164
57;potencia_minima;02/2021;0;0;0
57;potencia_disponivel_minima;02/2021;0;0;0
57;potencia_disponivel_maxima;02/2021;164;164;164
58;potencia_minima;02/2021;0;0;0
58;potencia_disponivel_minima;02/2021;0;0;0
58;potencia_disponivel_maxima;02/2021;0;0;0
58;custo_de_operacao;02/2021;694.400000000000;694.400000000000;694.400000000000
58;potencia_util;02/2021;0;0;0
59;potencia_minima;02/2021;0;0;0
59;potencia_util;02/2021;49.700000000000;49.700000000000;49.700000000000
